"treatment_indicator","Profit_zscore","Revenue_zscore","Baseline_Profit_z","Baseline_Revenue_z","urban","female","group"
1,-0.432007614041733,-0.38827203680927,NA,-0.143577377985475,0,1,"Pakistan"
1,1.96234915713472,-0.408034472165589,NA,-0.209307647768022,0,0,"Pakistan"
1,-0.165968094000733,-0.210411251996089,NA,-0.209307647768022,0,0,"Pakistan"
0,0.898191284372543,-0.309222800267828,NA,-0.184658778392435,0,0,"Pakistan"
0,0.0468638277177436,-0.210411251996089,NA,-0.184658778392435,0,0,"Pakistan"
0,-0.165968094000733,0.448332112693203,NA,0.164533342278596,0,0,"Pakistan"
0,0.685359606968807,0.77770344956635,NA,0.0618299208437323,0,0,"Pakistan"
1,0.0468638277177436,-0.210411251996089,NA,0.267236929055279,0,0,"Pakistan"
1,2.34240634688922,0.613018211834101,NA,1.39697622802963,0,0,"Pakistan"
1,0.791775755460493,-0.0457256801789941,NA,-0.0614145178914654,0,0,"Pakistan"
0,-0.0595522407639382,-0.440971518721596,NA,-0.205199503293254,0,0,"Pakistan"
0,-0.0595522407639382,-0.440971518721596,NA,-0.225740227128346,0,0,"Pakistan"
0,0.578943516605462,0.942390043405583,NA,0.78075530068083,0,0,"Pakistan"
1,3.02650879772721,9.17668518251762,NA,1.19157019624218,0,0,"Pakistan"
0,2.49442843931873,2.58924746397387,NA,-0.205199503293254,0,0,"Pakistan"
0,-0.485215574179573,-0.506845965472345,NA,-0.123036664432408,0,0,"Pakistan"
1,-0.272383963736044,0.942390043405583,NA,2.62941997760538,0,0,"Pakistan"
1,-0.325591602642084,-0.572720293162426,NA,-0.17438839596455,0,0,"Pakistan"
1,0.366111708240411,1.27176182391188,NA,0.0618299208437323,0,0,"Pakistan"
1,0.366111708240411,0.283645968175875,NA,-0.0614145178914654,0,0,"Pakistan"
0,-0.432007614041733,0.283645968175875,NA,-0.184658778392435,0,0,"Pakistan"
0,NA,2.25987725974489,NA,1.80779057670129,0,0,"Pakistan"
0,-0.598282470597297,-0.539783126764127,NA,-0.225740227128346,0,0,"Pakistan"
0,0.543471908764042,-0.210411251996089,NA,-0.164118094723136,0,0,"Pakistan"
0,-0.272383963736044,-0.539783126764127,NA,-0.102495909332114,0,0,"Pakistan"
0,0.366111708240411,0.448332112693203,NA,0.575348028790437,0,0,"Pakistan"
0,NA,0.118960156764732,NA,-0.143577377985475,0,0,"Pakistan"
1,-0.5490651483641,-0.638594586023374,NA,-0.164118094723136,0,0,"Pakistan"
1,-0.485215574179573,-0.506845965472345,NA,-0.184658778392435,0,1,"Pakistan"
0,-0.272383963736044,-0.0457256801789941,NA,1.60238431967601,0,0,"Pakistan"
0,-0.485215574179573,-0.243348312904929,NA,-0.0819551598914719,0,0,"Pakistan"
1,-0.591631480684744,1.60113427063086,NA,0.164533342278596,0,0,"Pakistan"
0,-0.165968094000733,-0.473908737559327,NA,-0.184658778392435,0,0,"Pakistan"
0,-0.644839433835987,0.942390043405583,NA,-0.0819551598914719,0,0,"Pakistan"
0,0.259695349418149,1.60113427063086,NA,-0.123036664432408,0,0,"Pakistan"
0,-0.432007614041733,-0.375097154388193,NA,-0.205199503293254,0,0,"Pakistan"
0,-0.165968094000733,-0.506845965472345,NA,-0.0819551598914719,0,0,"Pakistan"
0,-0.343327864621924,-0.408034472165589,NA,-0.0819551598914719,0,0,"Pakistan"
0,-0.378799662153156,-0.506845965472345,NA,-0.241556584646481,0,0,"Pakistan"
1,-0.165968094000733,-0.309222800267828,NA,-0.0408737067487448,0,0,"Pakistan"
1,-0.591631480684744,-0.375097154388193,NA,0.000207740024790918,0,0,"Pakistan"
1,-0.272383963736044,-0.0457256801789941,NA,-0.205199503293254,0,0,"Pakistan"
1,0.214088722243021,4.89484868619447,NA,0.575348028790437,0,0,"Pakistan"
1,-0.485215574179573,1.27176182391188,NA,-0.123036664432408,0,0,"Pakistan"
1,-0.432007614041733,2.25987725974489,NA,3.86186407102809,0,0,"Pakistan"
1,-0.538423524772879,-0.210411251996089,NA,3.86186407102809,0,0,"Pakistan"
1,-0.378799662153156,1.43644800229258,NA,-0.143577377985475,0,0,"Pakistan"
1,-0.485215574179573,7.52982623046382,NA,-0.0408737067487448,0,0,"Pakistan"
1,-0.432007614041733,15.7641135809167,NA,-0.0408737067487448,0,0,"Pakistan"
1,0.366111708240411,-0.0457256801789941,NA,-0.143577377985475,0,0,"Pakistan"
1,-0.591631480684744,-0.0457256801789941,NA,-0.143577377985475,0,0,"Pakistan"
1,NA,-0.375097154388193,NA,-0.127144767156217,0,0,"Pakistan"
1,-0.520687541469299,-0.539783126764127,NA,-0.0922255887734911,0,0,"Pakistan"
1,0.0468638277177436,-0.210411251996089,NA,-0.0408737067487448,0,0,"Pakistan"
0,-0.130495894518518,-0.440971518721596,NA,-0.215469864697498,0,0,"Pakistan"
0,NA,-0.0786628925065263,NA,0.000207740024790918,0,0,"Pakistan"
1,0.0468638277177436,2.09519120201849,NA,0.0618299208437323,0,0,"Pakistan"
1,0.366111708240411,1.27176182391188,NA,-0.0408737067487448,0,0,"Pakistan"
1,0.153279866878311,1.60113427063086,NA,0.0412892698928196,0,0,"Pakistan"
1,-0.343327864621924,2.25987725974489,NA,0.164533342278596,0,0,"Pakistan"
1,25.9059315888442,48.7013031640825,NA,0.0618299208437323,0,0,"Pakistan"
1,0.578943516605462,1.93050411368961,NA,-0.205199503293254,0,0,"Pakistan"
1,0.0468638277177436,0.283645968175875,NA,-0.0819551598914719,0,0,"Pakistan"
1,0.578943516605462,0.613018211834101,NA,0.000207740024790918,0,0,"Pakistan"
1,0.366111708240411,-0.0457256801789941,NA,0.123452092108887,0,0,"Pakistan"
1,1.07555027736203,1.27176182391188,NA,-0.143577377985475,0,0,"Pakistan"
0,0.82218020205766,-0.375097154388193,NA,0.678051241878835,0,0,"Pakistan"
0,0.0468638277177436,0.613018211834101,NA,1.39697622802963,0,0,"Pakistan"
0,0.632151516929633,4.23610575527053,NA,-0.143577377985475,0,0,"Pakistan"
0,3.55858900953012,0.942390043405583,NA,-0.143577377985475,0,0,"Pakistan"
0,-0.165968094000733,1.27176182391188,NA,0.472644278498842,0,0,"Pakistan"
1,4.62274824834072,4.23610575527053,NA,0.164533342278596,0,0,"Pakistan"
1,NA,0.942390043405583,NA,-0.143577377985475,0,0,"Pakistan"
1,1.43026979245812,0.151897403575471,NA,-0.0408737067487448,0,0,"Pakistan"
1,1.12622570462618,1.93050411368961,NA,-0.164118094723136,0,0,"Pakistan"
0,2.49442843931873,-0.0457256801789941,NA,-0.0819551598914719,0,0,"Pakistan"
0,-0.165968094000733,0.118960156764732,NA,0.164533342278596,0,0,"Pakistan"
0,-0.0431803491602817,1.60113427063086,NA,0.102911347833738,0,0,"Pakistan"
0,0.578943516605462,1.93050411368961,NA,-0.123036664432408,0,0,"Pakistan"
1,1.43026979245812,-0.0457256801789941,NA,-0.164118094723136,0,0,"Pakistan"
